1476512199722|XPos|-2715.6|XVar|775.298|YPos|-3.79248|YVar|994.877|Heading|-11.8861|HeadingVar|0.568687|Balls|1424.81,-0.0944826,0|
1476512199755|XPos|-2715.73|XVar|777.095|YPos|-3.76798|YVar|996.331|Heading|-11.8854|HeadingVar|0.58175|Balls|1425.84,-0.0950767,0|
1476512199789|XPos|-2715.16|XVar|778.846|YPos|-3.86233|YVar|997.759|Heading|-11.8832|HeadingVar|0.5936|Balls|1388.05,-0.0949517,0|
1476512199822|XPos|-2715.32|XVar|780.604|YPos|-3.85198|YVar|999.189|Heading|-11.8986|HeadingVar|0.605223|Balls|1424.81,-0.0944826,0|
1476512199855|XPos|-2715.39|XVar|782.334|YPos|-3.89234|YVar|1000.6|Heading|-11.9587|HeadingVar|0.616065|Balls|1421.15,-0.0880849,0|
1476512199890|XPos|-2714.74|XVar|784.073|YPos|-3.94956|YVar|1002.03|Heading|-11.9624|HeadingVar|0.626704|Balls|1386.18,-0.0950803,0|
1476512199924|XPos|-2714.93|XVar|785.803|YPos|-3.95409|YVar|1003.44|Heading|-11.9814|HeadingVar|0.637223|Balls|1424.81,-0.0944826,0|
1476512199959|XPos|-2715.07|XVar|787.534|YPos|-3.96517|YVar|1004.86|Heading|-12.0031|HeadingVar|0.647437|Balls|1424.81,-0.0944826,0|
1476512199992|XPos|-2715.14|XVar|789.257|YPos|-4.02127|YVar|1006.27|Heading|-12.0702|HeadingVar|0.657344|Balls|1423.02,-0.0879687,0|
1476512200025|XPos|-2715.17|XVar|790.983|YPos|-4.06969|YVar|1007.68|Heading|-12.1263|HeadingVar|0.66712|Balls|1423.11,-0.0886266,0|
1476512200059|XPos|-2715.19|XVar|792.701|YPos|-4.11501|YVar|1009.09|Heading|-12.1782|HeadingVar|0.676717|Balls|1424.04,-0.0885682,0|
1476512200094|XPos|-2714.48|XVar|794.411|YPos|-4.16332|YVar|1010.49|Heading|-12.2242|HeadingVar|0.686206|Balls|1385.32,-0.0883255,0|
1476512200126|XPos|-2714.62|XVar|796.139|YPos|-4.1651|YVar|1011.9|Heading|-12.2258|HeadingVar|0.696138|Balls|1425.84,-0.0950767,0|
1476512200160|XPos|-2714.72|XVar|797.864|YPos|-4.17085|YVar|1013.3|Heading|-12.233|HeadingVar|0.705851|Balls|1425.84,-0.0950767,0|
1476512200194|XPos|-2714.74|XVar|799.574|YPos|-4.22275|YVar|1014.69|Heading|-12.2862|HeadingVar|0.715319|Balls|1423.11,-0.0886266,0|
